iter	Passed	Remaining
853	2116	361
854	2117	359
855	2119	356
856	2121	353
857	2122	351
858	2124	348
859	2126	346
860	2127	343
861	2129	340
862	2130	338
863	2132	335
864	2134	333
865	2135	330
866	2137	327
867	2139	325
868	2140	322
869	2142	320
870	2144	317
871	2145	314
872	2147	312
873	2149	309
874	2150	307
875	2152	304
876	2154	302
877	2155	299
878	2157	296
879	2158	294
880	2160	291
881	2162	289
882	2163	286
883	2165	284
884	2166	281
885	2168	278
886	2170	276
887	2171	273
888	2173	271
889	2174	268
890	2176	266
891	2178	263
892	2179	261
893	2181	258
894	2182	256
895	2184	253
896	2186	251
897	2188	248
898	2189	246
899	2191	243
900	2192	240
901	2194	238
902	2195	235
903	2197	233
904	2199	230
905	2200	228
906	2202	225
907	2204	223
908	2205	220
909	2207	218
910	2209	215
911	2210	213
912	2212	210
913	2214	208
914	2215	205
915	2217	203
916	2219	200
917	2221	198
918	2222	195
919	2224	193
920	2226	190
921	2227	188
922	2229	185
923	2230	183
924	2232	180
925	2234	178
926	2236	176
927	2237	173
928	2239	171
929	2241	168
930	2242	166
931	2244	163
932	2245	161
933	2247	158
934	2248	156
935	2250	153
936	2252	151
937	2254	148
938	2255	146
939	2257	144
940	2258	141
941	2260	139
942	2261	136
943	2263	134
944	2264	131
945	2266	129
946	2268	126
947	2270	124
948	2271	122
949	2273	119
950	2275	117
951	2276	114
952	2278	112
953	2279	109
954	2281	107
955	2283	105
956	2284	102
957	2286	100
958	2287	97
959	2289	95
960	2291	92
961	2292	90
962	2294	88
963	2295	85
964	2297	83
965	2299	80
966	2301	78
967	2302	76
968	2304	73
969	2305	71
970	2307	68
971	2309	66
972	2310	64
973	2312	61
974	2314	59
975	2315976	976	2317977	977	2318978	978	2320979	979	2321980	980	2323981	981	2324982	982	2326983	983	2328984	984	2329985	985	2331986	986	2333987	2342	28
988	2343	26
989	2345	23
990	2346	21
991	2348	18
992	2349	16
993	2350	14
994	2352	11
995	2354	9
996	2356	7
997	2357	4
998	2358	2
999	2360	0
2	0
