iter	AUC:type=Mu	MultiClass	Accuracy	F1:class=0	F1:class=1	F1:class=2	F1:class=3	F1:class=4	F1:class=5
1028	0.9814427319	0.7471443802	0.7224469161	0	0.5523809524	0.7373107747	0.7694524496	0.6104129264	0.3703703704
1029	0.9814795178	0.7468863505	0.7234580384	0	0.5523809524	0.7386262266	0.7706333973	0.6104129264	0.3703703704
1030	0.9815188266	0.7467399734	0.7234580384	0	0.5523809524	0.7386262266	0.7706333973	0.6104129264	0.3703703704
1031	0.9815426267	0.7465897927	0.7229524772	0	0.5523809524	0.7379679144	0.7700432069	0.6104129264	0.3703703704
1032	0.9815712684	0.7463276999	0.7234580384	0	0.5523809524	0.7386262266	0.7706333973	0.6104129264	0.3703703704
1033	0.9816318159	0.7459368304	0.7234580384	0	0.5523809524	0.7386262266	0.770263789	0.6115107914	0.3703703704
1034	0.9816453755	0.7457029833	0.7234580384	0	0.5523809524	0.7379679144	0.7696737044	0.6126126126	0.3902439024
1035	0.981664827	0.7454923784	0.7234580384	0	0.5523809524	0.7379679144	0.7696737044	0.6126126126	0.3902439024
1036	0.9816929741	0.7452351954	0.7239635996	0	0.5523809524	0.7386262266	0.7706333973	0.6115107914	0.3902439024
1037	0.981695116	0.7450992861	0.7239635996	0	0.5523809524	0.7386262266	0.7706333973	0.6115107914	0.3902439024
1038	0.9817242552	0.7447971527	0.7239635996	0	0.5523809524	0.7386262266	0.7706333973	0.6115107914	0.3902439024
1039	0.98175093	0.7445405291	0.7234580384	0	0.5523809524	0.7379679144	0.7700432069	0.6115107914	0.3902439024
1040	0.9817870337	0.7443034006	0.7229524772	0	0.5523809524	0.7373107747	0.7694524496	0.6115107914	0.3902439024
1041	0.9818284933	0.7440233029	0.7234580384	0	0.5660377358	0.7379679144	0.7694524496	0.6115107914	0.3902439024
1042	0.9818385129	0.7438158038	0.7234580384	0	0.5660377358	0.7379679144	0.7694524496	0.6115107914	0.3902439024
1043	0.9818669048	0.7435888178	0.7239635996	0	0.5660377358	0.7386262266	0.7700432069	0.6115107914	0.3902439024
1044	0.9818793244	0.7433313486	0.7239635996	0	0.5660377358	0.7386262266	0.7700432069	0.6115107914	0.3902439024
1045	0.9819377978	0.7430284164	0.7249747219	0	0.5660377358	0.7386262266	0.7707832773	0.6164874552	0.3902439024
1046	0.981968483	0.7428344981	0.7249747219	0	0.5660377358	0.7386262266	0.7707832773	0.6164874552	0.3902439024
1047	0.9819654691	0.7427359196	0.7249747219	0	0.5660377358	0.7386262266	0.7707832773	0.6164874552	0.3902439024
1048	0.981979542	0.7424762215	0.7254802831	0	0.5660377358	0.7392857143	0.7713736792	0.6164874552	0.3902439024
1049	0.9819959172	0.7423277914	0.7254802831	0	0.5660377358	0.7392857143	0.7713736792	0.6164874552	0.3902439024
1050	0.9820295695	0.742116903	0.7254802831	0	0.5660377358	0.7392857143	0.7713736792	0.6164874552	0.3902439024
1051	0.9820611369	0.7419124656	0.7249747219	0	0.5660377358	0.7392857143	0.7710033605	0.6140035907	0.3902439024
1052	0.9820845372	0.7415936545	0.7254802831	0	0.5660377358	0.7404103479	0.7713736792	0.6140035907	0.3902439024
1053	0.9821243293	0.7412118375	0.7249747219	0	0.5660377358	0.7392857143	0.7710033605	0.6140035907	0.3902439024
1054	0.9821473074	0.7409836194	0.7249747219	0	0.5523809524	0.7392857143	0.7715930902	0.6140035907	0.3902439024
1055	0.982154927	0.7408193639	0.7249747219	0	0.5523809524	0.7392857143	0.7715930902	0.6140035907	0.3902439024
1056	0.9821681105	0.7405999488	0.7275025278	0	0.5660377358	0.743315508	0.7730769231	0.6164874552	0.3902439024
1057	0.9822016926	0.7403623143	0.7259858443	0	0.5523809524	0.7415329768	0.7723342939	0.6140035907	0.3902439024
1058	0.9822548327	0.7399724667	0.7275025278	0	0.5660377358	0.743315508	0.7730769231	0.6164874552	0.3902439024
1059	0.9822870316	0.7396911436	0.7285136502	0	0.5660377358	0.7446428571	0.7742555235	0.6164874552	0.3902439024
1060	0.9822982847	0.7395131039	0.728008089	0	0.5660377358	0.7446428571	0.7738838214	0.6140035907	0.3902439024
1061	0.9823090667	0.7393183687	0.7275025278	0	0.5660377358	0.7439785905	0.7732949087	0.6140035907	0.3902439024
1062	0.9823122112	0.7391726834	0.7275025278	0	0.5660377358	0.7439785905	0.7732949087	0.6140035907	0.3902439024
1063	0.9823431878	0.7389406573	0.7264914055	0	0.5660377358	0.7421944692	0.7723342939	0.6140035907	0.3902439024
1064	0.9823807433	0.7386523018	0.7264914055	0	0.5660377358	0.7421944692	0.7723342939	0.6140035907	0.3902439024
1065	0.9823970795	0.7384188321	0.7269969666	0	0.5660377358	0.7439785905	0.7727054301	0.6129032258	0.3902439024
1066	0.9824284732	0.7381482221	0.728008089	0	0.5660377358	0.7439785905	0.7736665065	0.6164874552	0.3902439024
1067	0.9824772837	0.7378273751	0.728008089	0	0.5660377358	0.7439785905	0.7736665065	0.6164874552	0.3902439024
1068	0.9824884112	0.7376453718	0.728008089	0	0.5660377358	0.7439785905	0.7736665065	0.6164874552	0.3902439024
1069	0.9824899275	0.7375344264	0.728008089	0	0.5660377358	0.7439785905	0.7736665065	0.6164874552	0.3902439024
1070	0.9825153834	0.7372642003	0.7285136502	0	0.5660377358	0.7450980392	0.7740384615	0.6164874552	0.3902439024
1071	0.9825501696	0.7369344591	0.7290192113	0	0.5660377358	0.7462154942	0.7744107744	0.6164874552	0.3902439024
1072	0.9825582607	0.7367816627	0.7290192113	0	0.5660377358	0.7462154942	0.7744107744	0.6164874552	0.3902439024
1073	0.9825946346	0.7364863033	0.7290192113	0	0.5660377358	0.7462154942	0.7744107744	0.6164874552	0.3902439024
1074	0.9826207345	0.7363024555	0.7290192113	0	0.5660377358	0.7462154942	0.7744107744	0.6164874552	0.3902439024
1075	0.9826285574	0.7362410875	0.7290192113	0	0.5660377358	0.7462154942	0.7744107744	0.6164874552	0.3902439024
1076	0.9826651751	0.7358853643	0.7285136502	0	0.5660377358	0.7450980392	0.7740384615	0.6164874552	0.3902439024
1077	0.9826636945	0.7357864445	0.7290192113	0	0.5660377358	0.7462154942	0.7744107744	0.6164874552	0.3902439024
1078	0.9826888878	0.7355951856	0.7290192113	0	0.5660377358	0.7462154942	0.7744107744	0.6164874552	0.3902439024
1079	0.9827429628	0.7353586086	0.7295247725	0	0.5660377358	0.7462154942	0.7747834456	0.6189624329	0.3902439024
1080	0.9827438996	0.7352177512	0.7295247725	0	0.5660377358	0.7462154942	0.7747834456	0.6189624329	0.3902439024
1081	0.9827756732	0.7348294685	0.7295247725	0	0.5660377358	0.7462154942	0.7747834456	0.6189624329	0.3902439024
1082	0.9827846139	0.7347300543	0.7295247725	0	0.5660377358	0.7462154942	0.7747834456	0.6189624329	0.3902439024
1083	0.9828046057	0.7344923024	0.7305358948	0	0.5925925926	0.7475468332	0.7747834456	0.6189624329	0.3902439024
1084	0.9828291689	0.734359263	0.7305358948	0	0.5925925926	0.7475468332	0.7747834456	0.6189624329	0.3902439024
1085	0.9828635835	0.7341138578	0.7300303337	0	0.5794392523	0.7468805704	0.7747834456	0.6189624329	0.3902439024
1086	0.9828704846	0.7339860865	0.7300303337	0	0.5794392523	0.7468805704	0.7747834456	0.6189624329	0.3902439024
1087	0.9829122012	0.7336870892	0.7300303337	0	0.5794392523	0.7468805704	0.7747834456	0.6189624329	0.3902439024
1088	0.9829477761	0.733349452	0.7300303337	0	0.5794392523	0.7468805704	0.7747834456	0.6189624329	0.3902439024
1089	0.9829547225	0.7331756816	0.7300303337	0	0.5794392523	0.7468805704	0.7747834456	0.6189624329	0.3902439024
1090	0.9829684686	0.7329966064	0.7300303337	0	0.5925925926	0.7464285714	0.7744107744	0.6189624329	0.3902439024
1091	0.9829918325	0.7327946051	0.7305358948	0	0.5925925926	0.7475468332	0.7747834456	0.6189624329	0.3902439024
1092	0.9830085937	0.732578214	0.7300303337	0	0.5925925926	0.7464285714	0.7744107744	0.6189624329	0.3902439024
1093	0.983035771	0.7322930558	0.7305358948	0	0.5925925926	0.7475468332	0.7747834456	0.6189624329	0.3902439024
1094	0.9830843163	0.7318712433	0.7305358948	0	0.5925925926	0.7475468332	0.7747834456	0.6189624329	0.3902439024
1095	0.9830955277	0.7316861493	0.7305358948	0	0.5925925926	0.7475468332	0.7747834456	0.6189624329	0.3902439024
1096	0.9831154824	0.7314693846	0.7305358948	0	0.5925925926	0.7475468332	0.7747834456	0.6189624329	0.3902439024
1097	0.9831289365	0.7313271626	0.7305358948	0	0.5925925926	0.7464285714	0.7747834456	0.6214285714	0.3902439024
1098	0.9831289379	0.7311548773	0.7305358948	0	0.5925925926	0.7464285714	0.7747834456	0.6214285714	0.3902439024
1099	0.9831505105	0.7309404262	0.731041456	0	0.5925925926	0.7475468332	0.7751564757	0.6214285714	0.3902439024
1100	0.9831564161	0.7308201208	0.731041456	0	0.5925925926	0.7475468332	0.7751564757	0.6214285714	0.3902439024
1101	0.983178117	0.730582559	0.731041456	0	0.5925925926	0.7475468332	0.7751564757	0.6214285714	0.3902439024
1102	0.9832148833	0.7303361167	0.731041456	0	0.5925925926	0.7475468332	0.7751564757	0.6214285714	0.3902439024
1103	0.9832589674	0.7300025174	0.7305358948	0	0.5925925926	0.7464285714	0.7747834456	0.6214285714	0.3902439024
1104	0.9832841918	0.7297847738	0.731041456	0	0.5925925926	0.7464285714	0.7751564757	0.623885918	0.3902439024
1105	0.9832986863	0.7295689272	0.731041456	0	0.5925925926	0.7464285714	0.7751564757	0.623885918	0.3902439024
1106	0.9833181847	0.7293052798	0.731041456	0	0.5925925926	0.7464285714	0.7751564757	0.623885918	0.3902439024
1107	0.9833474531	0.7290535253	0.731041456	0	0.5925925926	0.7464285714	0.7751564757	0.623885918	0.3902439024
1108	0.9833535432	0.7288384282	0.731041456	0	0.5925925926	0.7464285714	0.7751564757	0.623885918	0.3902439024
1109	0.9833912145	0.728592278	0.7320525784	0	0.5925925926	0.7475468332	0.7759036145	0.6263345196	0.3902439024
1110	0.9834265376	0.7282709286	0.7320525784	0	0.5925925926	0.7482142857	0.7755298651	0.6263345196	0.3902439024
1111	0.9834276368	0.7281329479	0.7320525784	0	0.5925925926	0.7482142857	0.7755298651	0.6263345196	0.3902439024
1112	0.9834766427	0.7278686054	0.7320525784	0	0.5925925926	0.7482142857	0.7755298651	0.6263345196	0.3902439024
1113	0.9835007641	0.7276510607	0.7320525784	0	0.5925925926	0.7493309545	0.7755298651	0.623885918	0.3902439024
1114	0.9835216481	0.7274083111	0.7320525784	0	0.5925925926	0.7482142857	0.7755298651	0.6263345196	0.3902439024
1115	0.983539492	0.7271607409	0.7325581395	0	0.5925925926	0.7504456328	0.7759036145	0.623885918	0.3902439024
1116	0.9835620872	0.7268465175	0.7320525784	0	0.5925925926	0.7493309545	0.7755298651	0.623885918	0.3902439024
1117	0.983608684	0.7265375645	0.7320525784	0	0.5925925926	0.7493309545	0.7755298651	0.623885918	0.3902439024
1118	0.9836271113	0.7262432275	0.7330637007	0	0.5925925926	0.7504456328	0.7762777242	0.6263345196	0.3902439024
1119	0.9836380004	0.7260732584	0.7330637007	0	0.5925925926	0.7504456328	0.7762777242	0.6263345196	0.3902439024
1120	0.9836595014	0.725876245	0.7330637007	0	0.5925925926	0.7504456328	0.7762777242	0.6263345196	0.3902439024
1121	0.9836864523	0.7256860557	0.7335692619	0	0.5925925926	0.7504456328	0.7766521949	0.6287744227	0.3902439024
1122	0.9837469485	0.7253174473	0.7335692619	0	0.5925925926	0.7504456328	0.7766521949	0.6287744227	0.3902439024
1123	0.9837787354	0.7250146782	0.7335692619	0	0.5925925926	0.7504456328	0.7766521949	0.6287744227	0.3902439024
1124	0.9838140812	0.7247598927	0.7335692619	0	0.5925925926	0.7504456328	0.7766521949	0.6287744227	0.3902439024
1125	0.9838464792	0.7244564189	0.7330637007	0	0.5925925926	0.7504456328	0.7762777242	0.6263345196	0.3902439024
1126	0.9838728588	0.7241705557	0.7330637007	0	0.5925925926	0.75	0.7764932563	0.6263345196	0.3902439024
1127	0.9839004476	0.72389473	0.7335692619	0	0.5925925926	0.75	0.7768674699	0.6287744227	0.3902439024
1128	0.9839205986	0.7236280633	0.7340748231	0	0.5925925926	0.7511150758	0.7772420444	0.6287744227	0.3902439024
1129	0.9839408643	0.723434291	0.7340748231	0	0.5925925926	0.7504456328	0.7776169802	0.6287744227	0.3902439024
1130	0.9839630129	0.7231869793	0.7345803842	0	0.5925925926	0.7504456328	0.777992278	0.6312056738	0.3902439024
1131	0.9839821116	0.722966787	0.7345803842	0	0.5925925926	0.7504456328	0.777992278	0.6312056738	0.3902439024
1132	0.9840171626	0.72267586	0.7345803842	0	0.5925925926	0.7504456328	0.777992278	0.6312056738	0.3902439024
1133	0.9840503623	0.7224099914	0.7345803842	0	0.5925925926	0.7504456328	0.777992278	0.6312056738	0.3902439024
1134	0.9840898098	0.7220425474	0.7345803842	0	0.5925925926	0.7504456328	0.777992278	0.6312056738	0.3902439024
1135	0.9841079654	0.721793509	0.7345803842	0	0.5925925926	0.7504456328	0.777992278	0.6312056738	0.3902439024
1136	0.9841281705	0.7216424446	0.7350859454	0	0.5925925926	0.7515583259	0.7783679382	0.6312056738	0.3902439024
1137	0.9841614955	0.7213494611	0.7350859454	0	0.5925925926	0.7515583259	0.7783679382	0.6312056738	0.3902439024
1138	0.9841775704	0.7211270431	0.7350859454	0	0.5925925926	0.7515583259	0.7783679382	0.6312056738	0.3902439024
1139	0.9841881527	0.7209618158	0.7350859454	0	0.5925925926	0.7515583259	0.7783679382	0.6312056738	0.3902439024
1140	0.9842001033	0.7207380675	0.7350859454	0	0.5925925926	0.7515583259	0.7783679382	0.6312056738	0.3902439024
1141	0.9842003608	0.720630059	0.7345803842	0	0.5925925926	0.7504456328	0.777992278	0.6312056738	0.3902439024
1142	0.9842159231	0.7204717971	0.7345803842	0	0.5925925926	0.7504456328	0.777992278	0.6312056738	0.3902439024
1143	0.9842507302	0.720100444	0.7345803842	0	0.5925925926	0.7504456328	0.777992278	0.6312056738	0.3902439024
1144	0.9842639469	0.7199607441	0.7345803842	0	0.5925925926	0.7504456328	0.777992278	0.6312056738	0.3902439024
1145	0.9842754653	0.7198148802	0.7345803842	0	0.5925925926	0.7504456328	0.777992278	0.6312056738	0.3902439024
1146	0.9843170328	0.7194900659	0.7345803842	0	0.5925925926	0.7504456328	0.777992278	0.6312056738	0.3902439024
1147	0.9843549828	0.7191352891	0.7350859454	0	0.5925925926	0.7515583259	0.7783679382	0.6312056738	0.3902439024
1148	0.9843706385	0.7188757381	0.7350859454	0	0.5925925926	0.7515583259	0.7783679382	0.6312056738	0.3902439024
1149	0.9844256738	0.7185392797	0.7345803842	0	0.5925925926	0.7504456328	0.777992278	0.6312056738	0.3902439024
1150	0.9844459874	0.7183738623	0.7355915066	0	0.5925925926	0.7526690391	0.7787439614	0.6312056738	0.3902439024
1151	0.9844896926	0.7179673653	0.7355915066	0	0.5925925926	0.7515583259	0.778957529	0.6323268206	0.3902439024
1152	0.984524849	0.7176167591	0.7360970677	0	0.5925925926	0.7526690391	0.7793336552	0.6323268206	0.3902439024
1153	0.9845229916	0.7175161131	0.7360970677	0	0.5925925926	0.7526690391	0.7793336552	0.6323268206	0.3902439024
1154	0.9845356848	0.7173304365	0.7371081901	0	0.5925925926	0.7537777778	0.7800869986	0.634751773	0.3902439024
1155	0.984570947	0.7170507009	0.7376137513	0	0.5925925926	0.7548845471	0.7804642166	0.634751773	0.3902439024
1156	0.9845893731	0.7169226252	0.7376137513	0	0.5925925926	0.7548845471	0.7804642166	0.634751773	0.3902439024
1157	0.9846022611	0.7167087317	0.7376137513	0	0.5925925926	0.7548845471	0.7804642166	0.634751773	0.3902439024
1158	0.9846233344	0.7164764915	0.7376137513	0	0.5925925926	0.7555555556	0.7800869986	0.634751773	0.3902439024
1159	0.9846523746	0.7162262904	0.7376137513	0	0.5925925926	0.7555555556	0.7800869986	0.634751773	0.3902439024
1160	0.9846699508	0.7160005368	0.7371081901	0	0.5925925926	0.7544483986	0.7797101449	0.634751773	0.3902439024
1161	0.9847091478	0.7157050544	0.7386248736	0	0.5925925926	0.756660746	0.7808417997	0.6371681416	0.3902439024
1162	0.9847429157	0.7154258474	0.7386248736	0	0.5925925926	0.756660746	0.7808417997	0.6371681416	0.3902439024
1163	0.9847838576	0.7151096969	0.7381193124	0	0.5925925926	0.7544483986	0.7804642166	0.6395759717	0.3902439024
1164	0.9848191639	0.7148967523	0.7386248736	0	0.5925925926	0.756660746	0.7808417997	0.6371681416	0.3902439024
1165	0.9848420341	0.7146510366	0.7381193124	0	0.5925925926	0.7555555556	0.7804642166	0.6371681416	0.3902439024
1166	0.9848897235	0.7142615665	0.7381193124	0	0.5925925926	0.7555555556	0.7804642166	0.6371681416	0.3902439024
1167	0.9849177274	0.7140444501	0.7381193124	0	0.5925925926	0.7555555556	0.7804642166	0.6371681416	0.3902439024
1168	0.9849583933	0.7137038918	0.7381193124	0	0.5925925926	0.7555555556	0.7804642166	0.6371681416	0.3902439024
1169	0.9849692095	0.7135908616	0.7381193124	0	0.5925925926	0.7555555556	0.7804642166	0.6371681416	0.3902439024
1170	0.9849882083	0.7134226297	0.7381193124	0	0.5925925926	0.7544483986	0.7804642166	0.6395759717	0.3902439024
1171	0.9850106482	0.7131612904	0.7386248736	0	0.5925925926	0.7555555556	0.7808417997	0.6395759717	0.3902439024
1172	0.9850441914	0.7128438066	0.7381193124	0	0.5925925926	0.7544483986	0.7804642166	0.6395759717	0.3902439024
1173	0.9850613164	0.7126402847	0.7381193124	0	0.5925925926	0.7544483986	0.7804642166	0.6395759717	0.3902439024
1174	0.9850592933	0.7124887146	0.7386248736	0	0.5925925926	0.7555555556	0.7808417997	0.6395759717	0.3902439024
1175	0.9850734248	0.7123580429	0.7381193124	0	0.5925925926	0.7544483986	0.7804642166	0.6395759717	0.3902439024
1176	0.9850968901	0.7121310498	0.7386248736	0	0.5925925926	0.7555555556	0.7808417997	0.6395759717	0.3902439024
1177	0.9851265686	0.7118843486	0.7386248736	0	0.5925925926	0.7555555556	0.7808417997	0.6395759717	0.3902439024
1178	0.9851479909	0.7116186413	0.7391304348	0	0.6055045872	0.7555555556	0.7812197483	0.6395759717	0.3902439024
1179	0.9851633055	0.7113905087	0.7401415571	0	0.6055045872	0.756660746	0.7819767442	0.6419753086	0.3902439024
1180	0.9852140096	0.7111340862	0.7406471183	0	0.6055045872	0.7573333333	0.782566586	0.6419753086	0.3902439024
1181	0.9852588257	0.7107690591	0.7401415571	0	0.6055045872	0.756227758	0.7821878025	0.6419753086	0.3902439024
1182	0.9852890906	0.7104944197	0.7406471183	0	0.6055045872	0.7573333333	0.782566586	0.6419753086	0.3902439024
1183	0.985316148	0.7102501635	0.7406471183	0	0.6055045872	0.7573333333	0.782566586	0.6419753086	0.3902439024
1184	0.9853310088	0.7100463927	0.7401415571	0	0.6055045872	0.756227758	0.7821878025	0.6419753086	0.3902439024
1185	0.9853569576	0.7098877159	0.7406471183	0	0.6055045872	0.7573333333	0.782566586	0.6419753086	0.3902439024
1186	0.9853745427	0.7095956941	0.7406471183	0	0.6055045872	0.756660746	0.7823557925	0.6443661972	0.3902439024
1187	0.9853961324	0.7093463038	0.7416582406	0	0.6055045872	0.7584369449	0.7833252545	0.6443661972	0.3902439024
1188	0.9854086115	0.7092276989	0.7411526795	0	0.6055045872	0.7573333333	0.7829457364	0.6443661972	0.3902439024
1189	0.9854269901	0.709095582	0.7411526795	0	0.6055045872	0.7573333333	0.7829457364	0.6443661972	0.3902439024
1190	0.9854358676	0.7088887081	0.7411526795	0	0.6055045872	0.7573333333	0.7829457364	0.6443661972	0.3902439024
1191	0.9854489096	0.7088130602	0.7416582406	0	0.6055045872	0.7584369449	0.7833252545	0.6443661972	0.3902439024
1192	0.9854655599	0.7086836569	0.7401415571	0	0.6055045872	0.7551202137	0.7821878025	0.6443661972	0.3902439024
1193	0.9854658997	0.7085204971	0.7401415571	0	0.6055045872	0.7551202137	0.7821878025	0.6443661972	0.3902439024
1194	0.9854831075	0.7083045747	0.7406471183	0	0.6055045872	0.756227758	0.782566586	0.6443661972	0.3902439024
1195	0.9855031887	0.70810967	0.7416582406	0	0.6055045872	0.7573333333	0.7833252545	0.6443661972	0.4096385542
1196	0.985512707	0.7079019528	0.7416582406	0	0.6055045872	0.7573333333	0.7833252545	0.6443661972	0.4096385542
1197	0.9855294146	0.7077367536	0.7416582406	0	0.6181818182	0.7573333333	0.7833252545	0.6443661972	0.3902439024
1198	0.9855614107	0.7074605479	0.7416582406	0	0.6181818182	0.7573333333	0.7833252545	0.6443661972	0.3902439024
1199	0.9855718475	0.7072649578	0.7416582406	0	0.6181818182	0.7573333333	0.7833252545	0.6443661972	0.3902439024
1200	0.9856090878	0.706959345	0.7406471183	0	0.6181818182	0.756227758	0.782566586	0.6419753086	0.3902439024
1201	0.9856416353	0.706738359	0.7411526795	0	0.6181818182	0.7551202137	0.7829457364	0.6443661972	0.4096385542
1202	0.9856524488	0.7066126159	0.7416582406	0	0.6181818182	0.756227758	0.7833252545	0.6443661972	0.4096385542
1203	0.9856764803	0.7064420726	0.7421638018	0	0.6181818182	0.7573333333	0.7837051406	0.6443661972	0.4096385542
1204	0.9857313024	0.706177723	0.742669363	0	0.6181818182	0.7580071174	0.7842947164	0.6443661972	0.4096385542
1205	0.9857380582	0.7059756065	0.7421638018	0	0.6181818182	0.7569011576	0.7839147287	0.6443661972	0.4096385542
1206	0.9857685593	0.7057171706	0.742669363	0	0.6181818182	0.7580071174	0.7842947164	0.6443661972	0.4096385542
1207	0.98577523	0.70550813	0.742669363	0	0.6181818182	0.7580071174	0.7842947164	0.6443661972	0.4096385542
1208	0.9857872038	0.7053332132	0.7421638018	0	0.6181818182	0.7569011576	0.7839147287	0.6443661972	0.4096385542
1209	0.9858018874	0.705013916	0.7421638018	0	0.6181818182	0.7569011576	0.7839147287	0.6443661972	0.4096385542
1210	0.9858138808	0.7049118081	0.7421638018	0	0.6181818182	0.7569011576	0.7839147287	0.6443661972	0.4096385542
1211	0.9858485149	0.7047421751	0.7421638018	0	0.6181818182	0.7569011576	0.7839147287	0.6443661972	0.4096385542
1212	0.9858590138	0.7046224756	0.742669363	0	0.6181818182	0.7575757576	0.784503632	0.6443661972	0.4096385542
1213	0.9858795101	0.7044306035	0.742669363	0	0.6181818182	0.7575757576	0.784503632	0.6443661972	0.4096385542
1214	0.9858937318	0.7043291911	0.742669363	0	0.6181818182	0.7575757576	0.784503632	0.6443661972	0.4096385542
1215	0.9859148548	0.7041170317	0.742669363	0	0.6181818182	0.7575757576	0.784503632	0.6443661972	0.4096385542
1216	0.9859312578	0.7038751209	0.742669363	0	0.6181818182	0.7575757576	0.784503632	0.6443661972	0.4096385542
1217	0.985948092	0.7037163758	0.7431749242	0	0.6181818182	0.7575757576	0.7848837209	0.6467486819	0.4096385542
1218	0.9859594704	0.703624408	0.742669363	0	0.6181818182	0.7575757576	0.784503632	0.6443661972	0.4096385542
1219	0.9859737967	0.7033557274	0.7436804853	0	0.6181818182	0.7597864769	0.7852641784	0.6443661972	0.4096385542
1220	0.98599692	0.7032382277	0.7446916077	0	0.6181818182	0.7608888889	0.7860262009	0.6467486819	0.4096385542
1221	0.9860253007	0.7029779592	0.7436804853	0	0.6181818182	0.7586821015	0.7852641784	0.6467486819	0.4096385542
1222	0.9860418225	0.7028016061	0.7436804853	0	0.6181818182	0.7586821015	0.7852641784	0.6467486819	0.4096385542
1223	0.9860527212	0.7026076947	0.7441860465	0	0.6181818182	0.7586821015	0.7856450048	0.6467486819	0.4285714286
1224	0.9860762447	0.7024052988	0.7446916077	0	0.6181818182	0.7593582888	0.7862336403	0.6467486819	0.4285714286
1225	0.9861149575	0.7021411278	0.7446916077	0	0.6181818182	0.7604630454	0.7862336403	0.6443661972	0.4285714286
1226	0.9861335783	0.7018324057	0.7451971689	0	0.6181818182	0.7615658363	0.7869966036	0.6456140351	0.4096385542
1227	0.9861767284	0.7014920845	0.74570273	0	0.6181818182	0.7615658363	0.7869966036	0.6467486819	0.4285714286
1228	0.9861948635	0.701337109	0.74570273	0	0.6181818182	0.7615658363	0.7869966036	0.6467486819	0.4285714286
1229	0.9862387686	0.7010663481	0.74570273	0	0.6181818182	0.7615658363	0.7869966036	0.6467486819	0.4285714286
1230	0.9862689903	0.7008033594	0.7462082912	0	0.6306306306	0.7622439893	0.7869966036	0.6467486819	0.4285714286
1231	0.9862984287	0.7005386215	0.7467138524	0	0.6306306306	0.7633451957	0.7873786408	0.6467486819	0.4285714286
1232	0.9863219704	0.7002993849	0.7472194135	0	0.6306306306	0.7633451957	0.7879670063	0.6478873239	0.4285714286
1233	0.9863325816	0.7001329114	0.7472194135	0	0.6306306306	0.7633451957	0.7879670063	0.6478873239	0.4285714286
1234	0.986350553	0.6999028772	0.7472194135	0	0.6306306306	0.7633451957	0.7879670063	0.6478873239	0.4285714286
1235	0.9863715518	0.6996576822	0.7472194135	0	0.6306306306	0.7633451957	0.7879670063	0.6478873239	0.4285714286
1236	0.9863830599	0.699423131	0.7477249747	0	0.6306306306	0.7633451957	0.7883495146	0.6502636204	0.4285714286
1237	0.9864191623	0.6989932908	0.7482305359	0	0.6306306306	0.7640249332	0.788937409	0.6502636204	0.4285714286
1238	0.9864501639	0.6987209307	0.7487360971	0	0.6428571429	0.7647058824	0.788937409	0.6502636204	0.4285714286
1239	0.9864912853	0.6983193691	0.7482305359	0	0.6306306306	0.7640249332	0.788937409	0.6502636204	0.4285714286
1240	0.9864963655	0.6981804686	0.7492416582	0	0.6428571429	0.7647058824	0.7893203883	0.6526315789	0.4285714286
1241	0.9865052982	0.6980269025	0.7497472194	0	0.6428571429	0.7647058824	0.7897037397	0.6549912434	0.4285714286
1242	0.9865303127	0.6978281673	0.7497472194	0	0.6428571429	0.7647058824	0.7897037397	0.6549912434	0.4285714286
1243	0.986534446	0.697587122	0.7502527806	0	0.6428571429	0.7658058771	0.7900874636	0.6549912434	0.4285714286
1244	0.9865539642	0.6974285671	0.7497472194	0	0.6428571429	0.7647058824	0.7897037397	0.6549912434	0.4285714286
1245	0.9865959227	0.6971257638	0.7502527806	0	0.6428571429	0.7658058771	0.7900874636	0.6549912434	0.4285714286
1246	0.9866376967	0.6967523166	0.7507583418	0	0.6428571429	0.7669039146	0.7904715605	0.6549912434	0.4285714286
1247	0.9866450329	0.6966219062	0.7507583418	0	0.6428571429	0.7669039146	0.7904715605	0.6549912434	0.4285714286
1248	0.9866583985	0.6964253641	0.7507583418	0	0.6428571429	0.7669039146	0.7904715605	0.6549912434	0.4285714286
1249	0.9866729377	0.6962202172	0.7512639029	0	0.6428571429	0.7669039146	0.7914438503	0.6549912434	0.4285714286
1250	0.9866769133	0.6960914434	0.7512639029	0	0.6428571429	0.7669039146	0.7914438503	0.6549912434	0.4285714286
1251	0.9867101523	0.6958188943	0.7512639029	0	0.6428571429	0.7669039146	0.7914438503	0.6549912434	0.4285714286
1252	0.9867159895	0.6955972144	0.7512639029	0	0.6428571429	0.7669039146	0.7914438503	0.6549912434	0.4285714286
1253	0.9867294029	0.6954352271	0.7522750253	0	0.6428571429	0.768	0.7922141119	0.6573426573	0.4285714286
1254	0.9867453312	0.6952271709	0.7522750253	0	0.6428571429	0.768	0.7922141119	0.6573426573	0.4285714286
1255	0.9867799104	0.6949894282	0.7532861476	0	0.6428571429	0.7704626335	0.7928015564	0.6573426573	0.4285714286
1256	0.986790443	0.6948420214	0.7537917088	0	0.6428571429	0.7704626335	0.7931873479	0.6596858639	0.4285714286
1257	0.9867994582	0.6946305194	0.7527805865	0	0.6428571429	0.768683274	0.7928015564	0.6573426573	0.4285714286
